customer_id,customer_name,location,customer_age,tenure_months,subscription_type,monthly_spend,total_spend,contract_length,login_frequency,avg_session_duration,support_tickets,complaints,payment_failures,discount_usage,product_usage,last_active_days,customer_satisfaction,previous_upgrades,previous_downgrades,churn_probability_ground_truth,churn
C1180,Karan Deshmukh,Hyderabad,43,17,Basic,1660.0,28692.2,1 Month,15,7.9,5,1,0,0,Medium,0,2.9,0,0,0.402,0
C1181,Isha Chopra,Chennai,30,60,Basic,1160.0,64550.67,1 Year,13,10.3,3,1,2,0,Medium,3,2.5,0,0,0.162,0
C1182,Isha Bhasin,Delhi NCR,38,2,Enterprise,18450.0,35797.51,1 Month,15,36.8,0,0,0,0,Medium,34,4.7,0,0,0.0836,0
C1183,Neha Rao,Chennai,34,3,Enterprise,24030.0,70746.45,1 Year,19,16.3,1,1,1,1,Medium,29,3.0,0,2,0.324,0
C1184,Priya Chatterjee,Chennai,37,60,Basic,1000.0,61456.21,1 Year,16,29.0,2,0,1,0,Medium,0,3.2,0,0,0.0307,0
C1185,Vikram Kulkarni,Delhi NCR,42,10,Pro,5150.0,50601.81,2 Year,15,42.3,2,0,0,0,Medium,9,3.9,0,0,0.0275,0
C1186,Lucas Thompson,Singapore,33,25,Pro,4340.0,105408.19,1 Year,15,23.2,1,2,3,1,Medium,11,4.2,0,0,0.2258,0
C1187,James Martinez,London,21,28,Pro,3700.0,104320.02,1 Year,16,24.3,6,4,2,1,Medium,22,2.6,0,0,0.7222,1
C1188,Diya Sharma,Chennai,41,7,Pro,4500.0,31384.25,1 Year,18,57.6,3,1,0,0,Medium,15,3.5,0,1,0.0953,0
C1189,Kabir Verma,Mumbai,45,5,Basic,1410.0,7136.83,1 Month,17,18.8,3,0,1,1,Medium,17,2.9,0,0,0.4984,1
C1190,Aditya Kulkarni,Mumbai,21,6,Basic,1610.0,9382.46,2 Year,10,18.3,5,1,0,1,Medium,5,4.3,0,0,0.2261,0
C1191,Benjamin Martinez,New York,35,27,Enterprise,23660.0,644266.31,1 Month,13,74.0,2,1,1,1,Medium,1,3.6,0,0,0.09,0
C1192,Arjun Singh,Mumbai,27,34,Enterprise,17470.0,621104.6,1 Month,19,58.7,3,5,1,0,Medium,2,3.3,0,0,0.1156,0
C1193,Tanvi Rao,Mumbai,46,22,Pro,3710.0,75681.47,1 Year,13,47.6,1,0,0,1,Medium,10,5.0,2,0,0.01,0
C1194,Rohan Verma,Bengaluru,46,11,Basic,1100.0,10984.94,1 Month,9,32.7,2,1,1,1,Medium,0,3.4,0,1,0.4101,0
C1195,Karan Kumar,Mumbai,28,6,Basic,850.0,5026.61,1 Year,13,54.7,1,0,0,0,Medium,4,3.3,0,0,0.01,0
C1196,Emma Lee,New York,24,10,Pro,4330.0,39999.13,1 Year,13,28.5,2,0,0,1,Medium,2,4.2,0,0,0.0427,0
C1197,Meera Joshi,Pune,38,45,Enterprise,17300.0,719924.28,1 Year,15,44.9,3,1,1,0,Medium,1,4.3,0,0,0.0211,0
C1198,Siddharth Kumar,Pune,26,36,Enterprise,21050.0,758421.65,1 Year,15,14.1,2,0,0,0,Medium,11,5.0,0,2,0.0105,0
C1199,Ava Perez,Toronto,43,8,Pro,2740.0,21115.42,1 Month,12,52.6,3,4,1,0,Medium,9,4.5,0,0,0.5149,1
C1200,Priya Reddy,Chennai,34,8,Pro,3910.0,28304.65,1 Month,12,13.4,2,0,0,1,Medium,3,4.2,1,0,0.1583,0
C1201,Rohan Singh,Bengaluru,50,28,Basic,980.0,27007.65,1 Year,10,17.8,4,1,0,0,Medium,3,4.9,0,0,0.1591,0
C1202,Rohan Singh,Mumbai,50,11,Basic,1560.0,16073.05,1 Year,21,5.4,4,0,0,0,High,1,5.0,0,0,0.1457,0
C1203,Meera Kulkarni,Delhi NCR,49,16,Enterprise,14600.0,225439.77,1 Year,20,26.3,3,2,0,1,High,8,3.2,0,0,0.0906,0
C1204,Diya Kumar,Chennai,39,10,Pro,4680.0,42393.97,1 Month,16,36.5,2,1,0,1,Medium,8,4.9,0,0,0.0651,0
C1205,Michael Davis,Singapore,27,5,Basic,1160.0,5275.26,1 Year,14,2.0,3,3,0,0,Medium,4,3.5,1,0,0.396,0
C1206,Benjamin Miller,New York,22,4,Basic,1510.0,5609.54,1 Month,18,7.7,4,2,0,1,Medium,15,3.9,0,0,0.5651,1
C1207,Neha Gupta,Delhi NCR,41,3,Pro,4980.0,15055.7,1 Month,9,11.0,2,1,1,0,Medium,3,3.6,0,1,0.6151,1
C1208,Michael Johnson,London,42,1,Basic,1240.0,1262.94,1 Month,17,12.8,2,1,0,1,Medium,0,3.3,0,0,0.335,0
C1209,Evelyn Perez,Singapore,38,6,Basic,1030.0,5880.67,1 Year,12,13.6,2,1,1,0,Medium,5,3.6,0,0,0.388,0
C1210,Siddharth Kumar,Chennai,24,4,Pro,3020.0,11099.56,1 Month,14,23.5,3,0,1,1,Medium,15,3.4,0,0,0.4039,0
C1211,Kabir Agarwal,Pune,28,6,Pro,4700.0,29341.0,1 Year,15,23.0,2,0,2,0,Medium,6,2.9,0,0,0.2397,0
C1212,Rohan Verma,Hyderabad,36,2,Pro,4920.0,10017.89,1 Month,13,17.6,1,0,2,1,Medium,18,4.5,0,0,0.3238,0
C1213,Evelyn Rodriguez,San Francisco,30,8,Basic,730.0,5400.45,1 Month,14,18.0,3,2,3,0,Medium,0,4.8,0,0,0.5499,1
C1214,Karan Sharma,Chennai,29,14,Pro,3510.0,45898.78,1 Year,17,21.6,2,1,1,0,Medium,26,3.3,0,0,0.1703,0
C1215,Benjamin Johnson,London,27,53,Basic,1280.0,61427.14,1 Year,13,9.5,1,1,0,1,Medium,0,3.8,2,0,0.01,0
C1216,Siddharth Nair,Bengaluru,34,8,Basic,1300.0,10765.38,2 Year,12,29.2,1,0,0,1,Medium,0,4.0,0,0,0.1795,0
C1217,Charlotte Jackson,San Francisco,34,1,Pro,3710.0,3858.37,1 Year,10,21.0,4,1,0,0,Medium,2,4.6,0,0,0.252,0
C1218,Kavya Iyer,Delhi NCR,28,9,Pro,4040.0,33176.09,1 Month,14,25.8,5,0,0,0,Medium,2,5.0,0,0,0.1029,0
C1219,Olivia Wilson,New York,36,31,Pro,3030.0,86606.7,1 Year,12,24.6,3,1,1,0,Medium,36,3.8,1,0,0.1727,0
C1220,Ava Taylor,Toronto,38,8,Pro,5600.0,41699.67,1 Year,15,24.2,1,0,0,1,Medium,6,4.3,0,0,0.01,0
C1221,Rohan Iyer,Delhi NCR,39,7,Pro,3460.0,22455.28,1 Month,8,22.0,1,0,0,0,Medium,4,2.4,0,0,0.2986,0
C1222,Dev Agarwal,Mumbai,27,46,Basic,1360.0,65130.3,1 Month,6,9.9,4,1,0,0,Medium,1,3.2,0,0,0.337,0
C1223,Harper Moore,New York,33,7,Basic,1190.0,7823.52,1 Year,14,38.9,3,1,0,0,Medium,32,4.2,0,1,0.4591,0
C1224,Rahul Deshmukh,Pune,36,60,Basic,1590.0,91224.23,2 Year,5,7.1,5,1,0,1,Medium,4,4.4,1,0,0.0541,0
C1225,Ethan Johnson,London,37,33,Basic,960.0,28838.48,1 Month,10,9.9,4,1,0,1,Medium,32,3.9,0,0,0.4669,1
C1226,Aditya Kumar,Hyderabad,23,21,Enterprise,18710.0,390657.75,1 Month,15,11.0,0,0,0,0,Medium,9,3.1,0,1,0.1857,0
C1227,Amelia Brown,San Francisco,32,17,Basic,690.0,11025.04,1 Month,16,18.2,1,2,0,0,Medium,46,4.5,0,0,0.509,1
C1228,Evelyn Davis,Sydney,41,5,Enterprise,11720.0,54895.32,2 Year,13,22.2,0,0,0,0,Medium,1,2.4,0,0,0.1085,0
C1229,Anushka Sharma,Pune,30,24,Pro,4980.0,125085.87,1 Year,21,53.8,5,2,1,1,High,5,4.6,0,0,0.0148,0
C1230,Neha Rao,Hyderabad,39,8,Pro,3070.0,22246.13,1 Month,15,29.2,2,1,2,0,Medium,7,1.9,1,0,0.5413,1
C1231,David Jackson,Sydney,36,12,Pro,4320.0,48110.93,1 Month,6,12.0,3,2,0,0,Medium,4,1.6,0,0,0.6641,1
C1232,Kabir Chopra,Hyderabad,31,2,Pro,5310.0,10375.52,2 Year,15,22.6,0,0,0,0,Medium,0,5.0,0,0,0.01,0
C1233,Sophia Moore,Toronto,47,7,Pro,5100.0,35140.9,1 Month,13,14.9,2,2,0,0,Medium,6,4.8,0,0,0.2511,0
C1234,Vikram Agarwal,Chennai,33,14,Basic,1000.0,14097.41,1 Month,7,27.4,1,1,1,1,Medium,3,2.1,1,0,0.4498,0
C1235,Michael Rodriguez,New York,34,12,Pro,3230.0,36099.78,1 Month,7,65.1,2,2,0,0,Medium,11,3.1,0,0,0.2929,0
C1236,Rahul Nair,Mumbai,31,8,Basic,1350.0,10358.37,1 Month,24,10.0,2,0,0,0,High,2,4.2,0,0,0.0225,0
C1237,Diya Kulkarni,Bengaluru,49,12,Basic,1600.0,18107.08,1 Month,13,30.8,5,2,0,1,Medium,0,4.3,0,0,0.3484,0
C1238,Tanvi Deshmukh,Delhi NCR,48,25,Pro,3970.0,101748.54,1 Year,14,21.0,6,2,1,1,Medium,0,3.3,0,1,0.2321,0
C1239,Anushka Mehta,Hyderabad,46,12,Basic,960.0,10989.74,2 Year,10,4.6,3,1,0,0,Medium,4,3.5,2,1,0.2488,0
C1240,James Davis,Toronto,43,13,Enterprise,16660.0,203405.04,1 Month,8,6.4,5,2,0,0,Medium,2,4.8,1,0,0.3831,0
C1241,Kavya Verma,Delhi NCR,28,22,Enterprise,20500.0,447628.25,1 Year,17,29.4,1,0,0,0,Medium,15,3.9,1,0,0.0756,0
C1242,Noah Taylor,Sydney,31,34,Enterprise,22800.0,710181.56,1 Month,15,18.3,2,0,0,1,Medium,6,4.5,0,0,0.01,0
C1243,David Jackson,San Francisco,29,14,Basic,830.0,11937.74,1 Month,16,10.0,3,0,2,0,Medium,32,3.2,0,0,0.6619,1
C1244,Karan Iyer,Mumbai,45,54,Basic,750.0,38145.14,1 Year,21,25.1,3,1,0,0,High,2,4.4,0,0,0.0693,0
C1245,Ethan Brown,Toronto,57,8,Enterprise,26690.0,218559.47,1 Month,17,29.8,2,1,0,0,Medium,11,1.8,0,0,0.3113,0
C1246,Alex Jones,New York,42,6,Basic,1150.0,7236.08,1 Year,12,20.9,2,1,0,0,Medium,47,3.7,0,0,0.626,1
C1247,David Williams,New York,51,22,Enterprise,19390.0,385286.53,1 Year,12,34.9,3,0,2,1,Medium,8,4.0,0,0,0.0548,0
C1248,Daniel Wilson,Toronto,40,4,Enterprise,16080.0,59740.15,2 Year,10,26.4,0,0,0,0,Medium,7,4.1,0,0,0.01,0
C1249,Michael Wilson,Sydney,38,42,Enterprise,20210.0,859017.08,1 Month,12,37.4,1,0,0,0,Medium,7,3.7,0,0,0.0437,0
C1250,Noah Wilson,Sydney,30,9,Basic,1490.0,12235.61,1 Year,14,8.0,3,2,0,0,Medium,10,3.1,0,0,0.46,1
C1251,Amelia Lee,San Francisco,41,22,Basic,1290.0,27442.56,1 Month,21,32.1,2,1,0,0,High,3,4.7,0,0,0.0357,0
C1252,Neha Kumar,Bengaluru,44,16,Enterprise,24590.0,362981.28,1 Month,14,19.7,2,2,1,1,Medium,7,3.1,1,0,0.3338,0
C1253,Charlotte Brown,Sydney,45,2,Basic,1100.0,2135.02,1 Month,22,52.7,3,1,1,0,High,2,3.2,1,0,0.2262,0
C1254,Emma Moore,London,36,23,Basic,1120.0,23232.55,1 Month,10,48.8,2,2,0,0,Medium,3,4.5,0,1,0.1926,0
C1255,Alex Johnson,Singapore,37,29,Pro,4690.0,125480.3,1 Month,13,7.5,1,1,0,1,Medium,16,3.3,0,0,0.2008,0
C1256,Ava Anderson,Singapore,35,60,Enterprise,20130.0,1136833.59,1 Month,13,10.8,3,2,3,0,Medium,67,5.0,0,0,0.4828,1
C1257,Neha Agarwal,Hyderabad,30,10,Pro,4680.0,43509.17,1 Month,15,4.5,1,1,3,1,Medium,2,4.1,0,0,0.4048,0
C1258,Sneha Singh,Bengaluru,43,13,Pro,3470.0,43044.08,1 Year,20,36.8,7,1,0,0,High,10,3.8,0,2,0.372,0
C1259,Dev Joshi,Hyderabad,21,38,Basic,1290.0,45183.61,1 Year,20,30.2,3,0,0,0,High,14,3.1,0,2,0.0376,0
C1260,David Davis,New York,21,6,Pro,4200.0,25782.63,1 Month,13,46.5,4,2,0,0,Medium,2,3.5,1,0,0.2917,0
C1261,Siddharth Nair,Chennai,31,4,Enterprise,16470.0,64433.2,1 Month,14,19.7,3,0,2,0,Medium,0,3.7,0,0,0.3196,0
C1262,Siddharth Kumar,Chennai,24,3,Basic,1210.0,3435.88,1 Year,16,37.6,3,0,0,0,Medium,10,3.3,0,0,0.1664,0
C1263,Rohan Bhasin,Delhi NCR,45,60,Pro,3730.0,211329.57,1 Year,13,28.5,1,0,0,1,Medium,20,3.9,0,0,0.01,0
C1264,Ava Thomas,Sydney,32,6,Enterprise,14530.0,81652.46,1 Month,19,20.2,7,3,1,1,Medium,11,4.4,0,0,0.581,1
C1265,Diya Reddy,Hyderabad,43,26,Pro,2410.0,61142.71,1 Month,13,21.4,4,1,0,0,Medium,4,4.7,0,0,0.1387,0
C1266,Emma Davis,New York,47,11,Pro,5900.0,63581.36,1 Year,11,11.7,3,2,0,1,Medium,2,4.2,0,0,0.2511,0
C1267,Karan Kumar,Chennai,36,5,Pro,4940.0,25903.78,1 Year,14,46.0,1,0,0,1,Medium,27,2.8,0,0,0.177,0
C1268,Dev Nair,Mumbai,38,45,Basic,1160.0,51905.18,1 Month,16,13.3,2,0,0,0,Medium,3,3.8,1,0,0.0359,0
C1269,Ananya Kulkarni,Delhi NCR,47,12,Basic,1000.0,11756.55,1 Month,12,35.8,3,0,2,1,Medium,9,3.5,0,0,0.3932,0
C1270,Sophia Thompson,Singapore,44,16,Pro,2200.0,31882.19,1 Month,15,19.4,6,3,1,1,Medium,1,3.0,0,0,0.6099,1
C1271,Vikram Nair,Chennai,21,5,Pro,3920.0,19257.07,1 Year,15,23.0,3,0,1,0,Medium,33,3.5,2,1,0.3467,0
C1272,David Brown,Sydney,32,8,Enterprise,21010.0,163750.39,1 Month,20,13.0,7,3,2,0,High,30,3.6,0,0,0.7891,1
C1273,Diya Bhasin,Mumbai,40,25,Enterprise,21800.0,563799.67,1 Month,14,27.3,5,1,1,0,Medium,3,4.5,0,2,0.3052,0
C1274,Aditya Patel,Delhi NCR,37,8,Pro,5010.0,40415.97,1 Year,11,6.1,0,0,0,1,Medium,2,3.0,0,0,0.1789,0
C1275,Kavya Singh,Bengaluru,27,13,Pro,4630.0,58500.92,1 Month,14,25.5,5,3,0,1,Medium,5,3.8,0,0,0.5262,1
C1276,Anushka Deshmukh,Pune,21,3,Pro,5540.0,15526.66,1 Month,11,19.9,6,2,0,0,Medium,6,3.4,1,0,0.5395,1
C1277,Kabir Singh,Delhi NCR,41,35,Pro,4240.0,149464.59,1 Year,14,18.7,3,0,0,0,Medium,21,4.3,1,0,0.0169,0
C1278,Amelia Martinez,Sydney,28,25,Pro,5370.0,126603.22,1 Month,18,11.3,0,0,0,1,Medium,1,4.0,0,0,0.01,0
C1279,Emma Moore,San Francisco,34,26,Pro,4190.0,103813.14,1 Month,9,14.6,3,2,1,0,Medium,34,4.3,0,0,0.5346,1
C1280,Neha Mehta,Pune,37,4,Enterprise,15420.0,61917.77,1 Month,9,41.3,3,0,0,1,Medium,29,2.8,0,0,0.4639,1
C1281,Dev Sharma,Delhi NCR,34,13,Basic,900.0,11078.26,1 Year,20,20.0,4,0,0,0,High,15,3.9,2,0,0.0632,0
C1282,Siddharth Deshmukh,Chennai,27,1,Basic,880.0,831.19,1 Year,13,19.1,3,2,0,1,Medium,8,3.7,0,1,0.5073,1
C1283,Daniel Perez,New York,35,7,Basic,1400.0,9470.01,1 Month,5,24.5,4,3,0,1,Medium,0,4.3,0,0,0.6397,1
C1284,Mia Brown,Sydney,31,8,Pro,3910.0,31264.99,1 Year,12,15.8,2,0,0,1,Medium,13,4.2,0,0,0.132,0
C1285,Aarav Chatterjee,Delhi NCR,50,45,Basic,890.0,41703.11,1 Year,13,12.7,5,2,0,0,Medium,12,4.1,0,0,0.1597,0
C1286,Sophia Williams,Sydney,37,60,Pro,5070.0,280565.78,1 Year,15,14.0,3,0,1,0,Medium,19,3.1,0,0,0.0563,0
C1287,Ava Thomas,San Francisco,59,18,Pro,4760.0,80358.1,2 Year,10,29.9,2,1,1,0,Medium,12,4.4,1,0,0.01,0
C1288,Ananya Kumar,Hyderabad,24,14,Basic,1490.0,21857.18,1 Year,12,23.6,4,2,0,1,Medium,0,2.3,0,0,0.4488,0
C1289,Neha Chatterjee,Bengaluru,33,11,Pro,4910.0,53608.71,2 Year,19,34.6,1,0,1,0,Medium,30,3.0,0,0,0.1864,0
C1290,Isha Chatterjee,Hyderabad,33,1,Basic,970.0,874.4,1 Month,14,36.6,0,0,0,0,Medium,0,5.0,1,0,0.094,0
C1291,Aditya Chopra,Chennai,29,29,Basic,1220.0,36589.83,1 Year,14,7.6,1,0,0,0,Medium,5,3.4,1,0,0.0759,0
C1292,Tanvi Chopra,Delhi NCR,32,21,Pro,4600.0,91027.74,1 Year,10,12.5,4,0,0,0,Medium,18,3.7,0,0,0.2011,0
C1293,Isha Reddy,Hyderabad,31,19,Basic,920.0,17174.2,1 Year,14,44.1,3,0,2,0,Medium,17,5.0,1,0,0.1921,0
C1294,Neha Deshmukh,Mumbai,27,30,Basic,870.0,24927.71,1 Year,12,7.5,2,0,0,1,Medium,1,4.2,0,0,0.1282,0
C1295,Mia Lee,Sydney,52,48,Pro,3960.0,176041.35,1 Year,13,28.7,1,1,1,1,Medium,8,4.4,0,2,0.0647,0
C1296,Dev Nair,Bengaluru,35,9,Pro,6130.0,54634.8,1 Year,14,17.3,1,0,0,0,Medium,26,5.0,0,0,0.0898,0
C1297,Ethan Williams,Sydney,44,11,Basic,1080.0,11075.06,1 Month,13,44.7,1,0,0,1,Medium,3,4.7,0,2,0.131,0
C1298,Meera Sharma,Mumbai,44,60,Pro,5490.0,307726.64,1 Month,14,22.9,2,1,1,0,Medium,10,3.8,0,0,0.1488,0
C1299,Sophia Jones,Toronto,48,20,Basic,1060.0,21632.56,1 Month,15,20.9,6,1,0,0,Medium,32,3.3,0,0,0.6323,1
C1300,Anushka Reddy,Pune,27,35,Basic,1470.0,51268.33,1 Month,14,9.1,5,2,0,0,Medium,15,2.9,0,0,0.467,1
C1301,Neha Iyer,Bengaluru,47,5,Pro,5220.0,27085.55,1 Month,15,3.9,5,6,0,1,Medium,0,3.3,0,0,0.8272,1
C1302,Evelyn Smith,Singapore,35,7,Pro,5260.0,35556.98,1 Month,17,37.6,2,0,0,0,Medium,3,3.4,0,0,0.0889,0
C1303,David Jones,Toronto,54,9,Pro,4810.0,42240.35,1 Month,8,22.3,5,2,0,1,Medium,30,2.3,0,0,0.7931,1
C1304,Sneha Rao,Chennai,40,7,Pro,5600.0,35688.11,1 Year,9,33.0,0,0,0,1,Medium,5,4.3,2,0,0.0911,0
C1305,David Smith,Singapore,25,39,Enterprise,19820.0,737400.81,1 Month,12,34.0,1,0,0,1,Medium,12,3.3,0,2,0.1236,0
C1306,Sophia Perez,Singapore,47,13,Pro,5870.0,69237.14,2 Year,16,42.6,2,1,1,1,Medium,1,4.9,0,0,0.0235,0
C1307,Kabir Verma,Bengaluru,46,56,Basic,710.0,37871.99,1 Month,18,15.5,1,0,0,0,Medium,29,2.2,0,0,0.1464,0
C1308,Lucas Brown,Sydney,24,7,Pro,4780.0,32165.37,1 Month,14,37.6,2,0,0,1,Medium,8,2.1,0,0,0.16,0
C1309,Siddharth Deshmukh,Pune,42,1,Basic,1280.0,1185.23,1 Year,17,41.9,2,2,0,1,Medium,21,4.1,0,0,0.2579,0
C1310,Siddharth Agarwal,Bengaluru,50,3,Basic,920.0,2838.01,1 Month,20,25.5,1,0,1,0,High,1,4.0,0,0,0.184,0
C1311,Sarah Martin,Singapore,40,5,Basic,1370.0,6511.0,2 Year,11,7.7,2,0,1,1,Medium,2,1.5,0,0,0.4052,0
C1312,Aarav Verma,Hyderabad,27,19,Basic,750.0,12942.01,1 Month,15,9.0,5,2,0,1,Medium,14,4.0,0,0,0.4586,0
C1313,Charlotte Brown,New York,45,4,Enterprise,16210.0,62152.81,1 Year,15,19.2,8,2,1,0,Medium,32,4.2,0,0,0.6885,1
C1314,Ethan Williams,San Francisco,41,9,Pro,2900.0,25635.57,1 Year,20,44.0,2,0,0,0,High,90,3.8,1,0,0.3427,0
C1315,Aditya Patel,Bengaluru,33,29,Pro,5750.0,162031.9,1 Month,20,27.2,2,0,0,0,High,10,4.1,2,0,0.01,0
C1316,Karan Chatterjee,Chennai,31,3,Basic,1130.0,3337.48,2 Year,16,28.7,3,1,0,0,Medium,8,3.3,1,0,0.0924,0
C1317,Meera Agarwal,Delhi NCR,41,2,Basic,1850.0,3819.81,1 Month,23,15.7,3,0,0,0,High,15,2.8,0,0,0.2422,0
C1318,Meera Chopra,Mumbai,27,14,Basic,1440.0,18232.71,2 Year,11,34.8,1,0,2,0,Medium,11,4.0,0,0,0.08,0
C1319,Emma Lee,Sydney,37,22,Basic,1330.0,29797.99,1 Month,13,25.9,1,1,0,1,Medium,25,4.6,0,0,0.1465,0
C1320,Charlotte Moore,London,46,44,Pro,4030.0,169585.88,1 Month,10,24.4,2,2,1,1,Medium,10,3.9,1,0,0.1796,0
C1321,Siddharth Mehta,Hyderabad,49,20,Pro,3660.0,70096.14,2 Year,10,15.0,5,1,0,0,Medium,3,5.0,0,0,0.0831,0
C1322,Liam Thomas,Singapore,31,53,Pro,4920.0,257770.21,1 Month,14,32.9,6,1,0,1,Medium,20,4.5,0,0,0.0826,0
C1323,Mia Jones,Sydney,21,6,Basic,1180.0,7002.38,1 Month,6,22.6,1,0,3,1,Medium,0,4.2,0,0,0.5109,1
C1324,Michael Williams,San Francisco,29,8,Enterprise,13810.0,101183.18,1 Year,13,35.0,5,1,0,1,Medium,21,2.9,0,0,0.3058,0
C1325,Priya Deshmukh,Bengaluru,43,33,Pro,3290.0,108036.07,1 Month,15,3.9,3,1,0,0,Medium,30,3.7,0,0,0.2821,0
C1326,Karan Chatterjee,Pune,29,30,Pro,3730.0,103653.83,1 Month,11,11.7,6,2,1,1,Medium,15,3.4,0,1,0.6635,1
C1327,Priya Chopra,Delhi NCR,45,20,Pro,5960.0,112553.73,1 Month,9,13.7,4,2,0,1,Medium,11,4.3,0,0,0.5019,1
C1328,Charlotte Johnson,Singapore,29,13,Basic,1860.0,23515.88,1 Year,9,35.9,3,2,0,0,Medium,15,5.0,1,1,0.1937,0
C1329,Isha Rao,Pune,30,1,Basic,1260.0,1260.13,1 Year,12,12.7,2,0,0,1,Medium,2,4.0,1,0,0.2035,0
C1330,Aditya Kulkarni,Bengaluru,34,6,Basic,1240.0,7541.03,1 Month,13,40.0,5,5,1,1,Medium,3,4.8,0,0,0.8688,1
C1331,Mia Lee,Singapore,44,4,Pro,4230.0,17053.02,2 Year,18,45.3,4,1,1,1,Medium,3,3.3,1,0,0.1037,0
C1332,Kabir Joshi,Hyderabad,21,1,Basic,920.0,899.8,1 Month,14,7.4,3,1,0,0,Medium,11,2.0,0,0,0.7335,1
C1333,Evelyn Thompson,Sydney,38,27,Basic,1610.0,40232.71,1 Year,8,24.6,3,1,0,1,Medium,17,4.6,0,0,0.2002,0
C1334,Aarav Nair,Mumbai,38,3,Basic,1760.0,5288.05,1 Year,17,50.4,4,2,0,0,Medium,19,4.8,0,1,0.3038,0
C1335,Diya Iyer,Delhi NCR,27,8,Basic,930.0,7785.89,1 Month,15,7.9,3,1,1,0,Medium,3,3.4,0,0,0.5011,1
C1336,Aditya Mehta,Mumbai,39,60,Enterprise,18210.0,1117134.01,2 Year,11,22.1,3,3,1,1,Medium,14,4.0,0,2,0.0692,0
C1337,Aarav Patel,Chennai,34,10,Pro,4140.0,39936.3,1 Month,18,29.6,6,6,0,1,Medium,3,3.1,0,1,0.8116,1
C1338,Dev Chopra,Hyderabad,25,3,Pro,4160.0,12091.72,1 Year,17,38.6,4,3,0,1,Medium,14,2.9,0,0,0.4241,0
C1339,Isha Kumar,Chennai,35,22,Basic,1560.0,35801.06,1 Month,14,29.8,1,1,0,0,Medium,40,3.3,1,1,0.4088,0
C1340,Karan Patel,Mumbai,26,30,Pro,3450.0,94202.01,1 Month,10,17.9,1,0,0,0,Medium,5,3.4,1,1,0.1399,0
C1341,Meera Verma,Chennai,30,6,Pro,4870.0,28896.78,1 Month,14,20.0,3,0,0,0,Medium,21,3.8,0,1,0.3599,0
C1342,Siddharth Chopra,Hyderabad,43,30,Basic,1420.0,39241.04,1 Year,14,29.0,7,2,0,0,Medium,3,2.2,2,0,0.2546,0
C1343,Kavya Nair,Bengaluru,33,6,Basic,1160.0,6342.7,1 Month,15,20.2,3,2,0,1,Medium,0,3.3,0,0,0.3885,0
C1344,Emma Anderson,New York,43,22,Basic,1470.0,30485.53,1 Month,12,8.1,4,2,0,0,Medium,4,3.4,0,0,0.4915,1
C1345,Karan Kulkarni,Pune,34,3,Pro,4620.0,12951.03,1 Year,14,35.9,2,2,0,0,Medium,0,3.2,0,0,0.2328,0
C1346,Sarah Davis,New York,27,11,Pro,5470.0,54563.93,1 Month,21,34.5,2,0,1,1,High,8,3.7,0,0,0.1455,0
C1347,Sarah Smith,London,40,14,Basic,740.0,10649.56,1 Month,17,17.6,4,3,0,0,Medium,1,4.7,0,0,0.3008,0
C1348,Vikram Gupta,Delhi NCR,41,24,Basic,1100.0,27067.43,1 Month,20,8.9,2,0,0,1,High,3,3.4,0,0,0.0981,0
C1349,Priya Sharma,Hyderabad,24,19,Pro,4440.0,84538.2,1 Year,7,28.0,0,0,0,1,Medium,43,4.9,0,0,0.1335,0
C1350,Olivia Jones,New York,46,35,Pro,2360.0,83860.12,2 Year,18,31.1,1,0,1,1,Medium,1,4.4,0,0,0.0282,0
C1351,Neha Agarwal,Pune,49,4,Enterprise,14700.0,53507.03,1 Month,14,20.4,2,0,0,0,Medium,12,4.3,0,0,0.1779,0
C1352,Mia Williams,New York,41,20,Pro,3850.0,72450.38,1 Year,16,45.0,4,2,0,1,Medium,29,2.3,0,0,0.2814,0
C1353,Sarah Thomas,San Francisco,36,3,Basic,1480.0,4390.04,1 Year,7,40.6,5,4,0,0,Medium,18,2.7,0,0,0.8791,1
C1354,Rohan Iyer,Pune,54,12,Basic,990.0,12281.74,2 Year,6,27.6,10,4,0,0,Medium,15,4.6,0,0,0.6499,1
C1355,Dev Chopra,Delhi NCR,40,14,Pro,3850.0,54225.2,1 Year,16,27.4,2,0,0,0,Medium,24,2.6,0,0,0.1907,0
C1356,Aarav Iyer,Bengaluru,37,1,Basic,1450.0,1308.87,1 Month,13,44.8,2,0,1,1,Medium,20,5.0,0,0,0.2725,0
C1357,Evelyn Moore,Sydney,51,2,Pro,3210.0,6008.26,1 Month,13,15.9,2,2,0,0,Medium,24,2.4,1,0,0.6608,1
C1358,Michael Thomas,San Francisco,50,33,Enterprise,11250.0,356650.06,1 Year,14,8.1,0,0,1,0,Medium,3,2.6,1,0,0.01,0
C1359,Karan Mehta,Pune,23,7,Pro,4210.0,29271.8,1 Month,14,26.8,2,0,0,1,Medium,0,3.5,1,0,0.1658,0
C1360,Diya Iyer,Bengaluru,31,8,Basic,770.0,6158.22,1 Month,16,21.9,3,2,2,1,Medium,11,2.6,0,0,0.7641,1
C1361,Sneha Patel,Pune,41,19,Pro,3370.0,63495.0,1 Month,15,47.3,4,1,0,1,Medium,1,4.3,0,0,0.0331,0
